series_id        ,Index type,Seasonal adjustment status,Periodicity,Area code,Item code
CUURS12BSASL5    ,CU,U,R,S12B,SASL5    
CUURS12BSAT      ,CU,U,R,S12B,SAT      
CUURS12BSAT1     ,CU,U,R,S12B,SAT1     
CUURS12BSATCLTB  ,CU,U,R,S12B,SATCLTB  
CUURS12BSEEB     ,CU,U,R,S12B,SEEB     
CUURS12BSEFJ     ,CU,U,R,S12B,SEFJ     
CUURS12BSEFV     ,CU,U,R,S12B,SEFV     
CUURS12BSEHA     ,CU,U,R,S12B,SEHA     
CUURS12BSEHC     ,CU,U,R,S12B,SEHC     
CUURS12BSEHC01   ,CU,U,R,S12B,SEHC01   
CUURS12BSEHF     ,CU,U,R,S12B,SEHF     
CUURS12BSEHF01   ,CU,U,R,S12B,SEHF01   
CUURS12BSEHF02   ,CU,U,R,S12B,SEHF02   
CUURS12BSETA     ,CU,U,R,S12B,SETA     
CUURS12BSETA01   ,CU,U,R,S12B,SETA01   
CUURS12BSETA02   ,CU,U,R,S12B,SETA02   
CUURS12BSETB     ,CU,U,R,S12B,SETB     
CUURS12BSETB01   ,CU,U,R,S12B,SETB01   
CUURS12BSETE     ,CU,U,R,S12B,SETE     
CUURS12BSS47014  ,CU,U,R,S12B,SS47014  
CUURS12BSS47015  ,CU,U,R,S12B,SS47015  
CUURS12BSS47016  ,CU,U,R,S12B,SS47016  
CUURS200AA0      ,CU,U,R,S200,AA0      
CUURS200SA0      ,CU,U,R,S200,SA0      
CUURS200SA0E     ,CU,U,R,S200,SA0E     
CUURS200SA0L1E   ,CU,U,R,S200,SA0L1E   
CUURS200SA0L2    ,CU,U,R,S200,SA0L2    
CUURS200SA0L5    ,CU,U,R,S200,SA0L5    
CUURS200SA0LE    ,CU,U,R,S200,SA0LE    
CUURS200SAA      ,CU,U,R,S200,SAA      
CUURS200SAC      ,CU,U,R,S200,SAC      
CUURS200SACL1    ,CU,U,R,S200,SACL1    
CUURS200SACL11   ,CU,U,R,S200,SACL11   
CUURS200SAD      ,CU,U,R,S200,SAD      
CUURS200SAE      ,CU,U,R,S200,SAE      
CUURS200SAEC     ,CU,U,R,S200,SAEC     
CUURS200SAES     ,CU,U,R,S200,SAES     
CUURS200SAF      ,CU,U,R,S200,SAF      
CUURS200SAF1     ,CU,U,R,S200,SAF1     
CUURS200SAF11    ,CU,U,R,S200,SAF11    
CUURS200SAF111   ,CU,U,R,S200,SAF111   
CUURS200SAF112   ,CU,U,R,S200,SAF112   
CUURS200SAF113   ,CU,U,R,S200,SAF113   
CUURS200SAF114   ,CU,U,R,S200,SAF114   
CUURS200SAF115   ,CU,U,R,S200,SAF115   
CUURS200SAF116   ,CU,U,R,S200,SAF116   
CUURS200SAG      ,CU,U,R,S200,SAG      
CUURS200SAGC     ,CU,U,R,S200,SAGC     
CUURS200SAGS     ,CU,U,R,S200,SAGS     
CUURS200SAH      ,CU,U,R,S200,SAH      
CUURS200SAH1     ,CU,U,R,S200,SAH1     
CUURS200SAH2     ,CU,U,R,S200,SAH2     
CUURS200SAH21    ,CU,U,R,S200,SAH21    
CUURS200SAH3     ,CU,U,R,S200,SAH3     
CUURS200SAH31    ,CU,U,R,S200,SAH31    
CUURS200SAM      ,CU,U,R,S200,SAM      
CUURS200SAN      ,CU,U,R,S200,SAN      
CUURS200SANL1    ,CU,U,R,S200,SANL1    
CUURS200SANL11   ,CU,U,R,S200,SANL11   
CUURS200SAR      ,CU,U,R,S200,SAR      
CUURS200SAS      ,CU,U,R,S200,SAS      
CUURS200SASL2RS  ,CU,U,R,S200,SASL2RS  
CUURS200SASL5    ,CU,U,R,S200,SASL5    
CUURS200SAT      ,CU,U,R,S200,SAT      
CUURS200SAT1     ,CU,U,R,S200,SAT1     
CUURS200SATCLTB  ,CU,U,R,S200,SATCLTB  
CUURS200SEEB     ,CU,U,R,S200,SEEB     
CUURS200SEFJ     ,CU,U,R,S200,SEFJ     
CUURS200SEFV     ,CU,U,R,S200,SEFV     
CUURS200SEHA     ,CU,U,R,S200,SEHA     
CUURS200SEHC     ,CU,U,R,S200,SEHC     
CUURS200SEHC01   ,CU,U,R,S200,SEHC01   
CUURS200SEHF     ,CU,U,R,S200,SEHF     
CUURS200SEHF01   ,CU,U,R,S200,SEHF01   
CUURS200SEHF02   ,CU,U,R,S200,SEHF02   
CUURS200SETA     ,CU,U,R,S200,SETA     
CUURS200SETA01   ,CU,U,R,S200,SETA01   
CUURS200SETA02   ,CU,U,R,S200,SETA02   
CUURS200SETB     ,CU,U,R,S200,SETB     
CUURS200SETB01   ,CU,U,R,S200,SETB01   
CUURS200SETE     ,CU,U,R,S200,SETE     
CUURS200SS47014  ,CU,U,R,S200,SS47014  
CUURS200SS47015  ,CU,U,R,S200,SS47015  
CUURS200SS47016  ,CU,U,R,S200,SS47016  
CUURS23AAA0      ,CU,U,R,S23A,AA0      
CUURS23ASA0      ,CU,U,R,S23A,SA0      
CUURS23ASA0E     ,CU,U,R,S23A,SA0E     
CUURS23ASA0L1E   ,CU,U,R,S23A,SA0L1E   
CUURS23ASA0L2    ,CU,U,R,S23A,SA0L2    
CUURS23ASA0L5    ,CU,U,R,S23A,SA0L5    
CUURS23ASA0LE    ,CU,U,R,S23A,SA0LE    
CUURS23ASAA      ,CU,U,R,S23A,SAA      
CUURS23ASAC      ,CU,U,R,S23A,SAC      
CUURS23ASACL1    ,CU,U,R,S23A,SACL1    
CUURS23ASACL11   ,CU,U,R,S23A,SACL11   
CUURS23ASAD      ,CU,U,R,S23A,SAD      
CUURS23ASAE      ,CU,U,R,S23A,SAE      
CUURS23ASAEC     ,CU,U,R,S23A,SAEC     
CUURS23ASAES     ,CU,U,R,S23A,SAES     
CUURS23ASAF      ,CU,U,R,S23A,SAF      
CUURS23ASAF1     ,CU,U,R,S23A,SAF1     
CUURS23ASAF11    ,CU,U,R,S23A,SAF11    
CUURS23ASAF111   ,CU,U,R,S23A,SAF111   
CUURS23ASAF112   ,CU,U,R,S23A,SAF112   
CUURS23ASAF113   ,CU,U,R,S23A,SAF113   
CUURS23ASAF114   ,CU,U,R,S23A,SAF114   
CUURS23ASAF115   ,CU,U,R,S23A,SAF115   
CUURS23ASAF116   ,CU,U,R,S23A,SAF116   
CUURS23ASAG      ,CU,U,R,S23A,SAG      
CUURS23ASAGC     ,CU,U,R,S23A,SAGC     
CUURS23ASAGS     ,CU,U,R,S23A,SAGS     
CUURS23ASAH      ,CU,U,R,S23A,SAH      
CUURS23ASAH1     ,CU,U,R,S23A,SAH1     
CUURS23ASAH2     ,CU,U,R,S23A,SAH2     
CUURS23ASAH21    ,CU,U,R,S23A,SAH21    
CUURS23ASAH3     ,CU,U,R,S23A,SAH3     
CUURS23ASAH31    ,CU,U,R,S23A,SAH31    
CUURS23ASAM      ,CU,U,R,S23A,SAM      
CUURS23ASAN      ,CU,U,R,S23A,SAN      
CUURS23ASANL1    ,CU,U,R,S23A,SANL1    
CUURS23ASANL11   ,CU,U,R,S23A,SANL11   
CUURS23ASAR      ,CU,U,R,S23A,SAR      
CUURS23ASAS      ,CU,U,R,S23A,SAS      
CUURS23ASASL2RS  ,CU,U,R,S23A,SASL2RS  
CUURS23ASASL5    ,CU,U,R,S23A,SASL5    
CUURS23ASAT      ,CU,U,R,S23A,SAT      
CUURS23ASAT1     ,CU,U,R,S23A,SAT1     
CUURS23ASATCLTB  ,CU,U,R,S23A,SATCLTB  
CUURS23ASEEB     ,CU,U,R,S23A,SEEB     
CUURS23ASEFJ     ,CU,U,R,S23A,SEFJ     
CUURS23ASEFV     ,CU,U,R,S23A,SEFV     
CUURS23ASEHA     ,CU,U,R,S23A,SEHA     
CUURS23ASEHC     ,CU,U,R,S23A,SEHC     
CUURS23ASEHC01   ,CU,U,R,S23A,SEHC01   
CUURS23ASEHF     ,CU,U,R,S23A,SEHF     
CUURS23ASEHF01   ,CU,U,R,S23A,SEHF01   
CUURS23ASEHF02   ,CU,U,R,S23A,SEHF02   
CUURS23ASETA     ,CU,U,R,S23A,SETA     
CUURS23ASETA01   ,CU,U,R,S23A,SETA01   
CUURS23ASETA02   ,CU,U,R,S23A,SETA02   
CUURS23ASETB     ,CU,U,R,S23A,SETB     
CUURS23ASETB01   ,CU,U,R,S23A,SETB01   
CUURS23ASETE     ,CU,U,R,S23A,SETE     
CUURS23ASS47014  ,CU,U,R,S23A,SS47014  
CUURS23ASS47015  ,CU,U,R,S23A,SS47015  
CUURS23ASS47016  ,CU,U,R,S23A,SS47016  
CUURS23BAA0      ,CU,U,R,S23B,AA0      
CUURS23BSA0      ,CU,U,R,S23B,SA0      
CUURS23BSA0E     ,CU,U,R,S23B,SA0E     
CUURS23BSA0L1E   ,CU,U,R,S23B,SA0L1E   
CUURS23BSA0L2    ,CU,U,R,S23B,SA0L2    
CUURS23BSA0L5    ,CU,U,R,S23B,SA0L5    
CUURS23BSA0LE    ,CU,U,R,S23B,SA0LE    
CUURS23BSAA      ,CU,U,R,S23B,SAA      
CUURS23BSAC      ,CU,U,R,S23B,SAC      
CUURS23BSACL1    ,CU,U,R,S23B,SACL1    
CUURS23BSACL11   ,CU,U,R,S23B,SACL11   
CUURS23BSAD      ,CU,U,R,S23B,SAD      
CUURS23BSAE      ,CU,U,R,S23B,SAE      
CUURS23BSAEC     ,CU,U,R,S23B,SAEC     
CUURS23BSAES     ,CU,U,R,S23B,SAES     
CUURS23BSAF      ,CU,U,R,S23B,SAF      
CUURS23BSAF1     ,CU,U,R,S23B,SAF1     
CUURS23BSAF11    ,CU,U,R,S23B,SAF11    
CUURS23BSAF111   ,CU,U,R,S23B,SAF111   
CUURS23BSAF112   ,CU,U,R,S23B,SAF112   
CUURS23BSAF113   ,CU,U,R,S23B,SAF113   
CUURS23BSAF114   ,CU,U,R,S23B,SAF114   
CUURS23BSAF115   ,CU,U,R,S23B,SAF115   
CUURS23BSAF116   ,CU,U,R,S23B,SAF116   
CUURS23BSAG      ,CU,U,R,S23B,SAG      
CUURS23BSAGC     ,CU,U,R,S23B,SAGC     
CUURS23BSAGS     ,CU,U,R,S23B,SAGS     
CUURS23BSAH      ,CU,U,R,S23B,SAH      
CUURS23BSAH1     ,CU,U,R,S23B,SAH1     
CUURS23BSAH2     ,CU,U,R,S23B,SAH2     
CUURS23BSAH21    ,CU,U,R,S23B,SAH21    
CUURS23BSAH3     ,CU,U,R,S23B,SAH3     
CUURS23BSAH31    ,CU,U,R,S23B,SAH31    
CUURS23BSAM      ,CU,U,R,S23B,SAM      
CUURS23BSAN      ,CU,U,R,S23B,SAN      
CUURS23BSANL1    ,CU,U,R,S23B,SANL1    
CUURS23BSANL11   ,CU,U,R,S23B,SANL11   
CUURS23BSAR      ,CU,U,R,S23B,SAR      
CUURS23BSAS      ,CU,U,R,S23B,SAS      
CUURS23BSASL2RS  ,CU,U,R,S23B,SASL2RS  
CUURS23BSASL5    ,CU,U,R,S23B,SASL5    
CUURS23BSAT      ,CU,U,R,S23B,SAT      
CUURS23BSAT1     ,CU,U,R,S23B,SAT1     
CUURS23BSATCLTB  ,CU,U,R,S23B,SATCLTB  
CUURS23BSEEB     ,CU,U,R,S23B,SEEB     
CUURS23BSEFJ     ,CU,U,R,S23B,SEFJ     
CUURS23BSEFV     ,CU,U,R,S23B,SEFV     
CUURS23BSEHA     ,CU,U,R,S23B,SEHA     
CUURS23BSEHC     ,CU,U,R,S23B,SEHC     
CUURS23BSEHC01   ,CU,U,R,S23B,SEHC01   
CUURS23BSEHF     ,CU,U,R,S23B,SEHF     
CUURS23BSEHF01   ,CU,U,R,S23B,SEHF01   
CUURS23BSEHF02   ,CU,U,R,S23B,SEHF02   
CUURS23BSETA     ,CU,U,R,S23B,SETA     
CUURS23BSETA01   ,CU,U,R,S23B,SETA01   
CUURS23BSETA02   ,CU,U,R,S23B,SETA02   
CUURS23BSETB     ,CU,U,R,S23B,SETB     
CUURS23BSETB01   ,CU,U,R,S23B,SETB01   
CUURS23BSETE     ,CU,U,R,S23B,SETE     
CUURS23BSS47014  ,CU,U,R,S23B,SS47014  
CUURS23BSS47015  ,CU,U,R,S23B,SS47015  
CUURS23BSS47016  ,CU,U,R,S23B,SS47016  
CUURS24AAA0      ,CU,U,R,S24A,AA0      
CUURS24ASA0      ,CU,U,R,S24A,SA0      
CUURS24ASA0E     ,CU,U,R,S24A,SA0E     
CUURS24ASA0L1E   ,CU,U,R,S24A,SA0L1E   
CUURS24ASA0L2    ,CU,U,R,S24A,SA0L2    
CUURS24ASA0L5    ,CU,U,R,S24A,SA0L5    
CUURS24ASA0LE    ,CU,U,R,S24A,SA0LE    
CUURS24ASAA      ,CU,U,R,S24A,SAA      
CUURS24ASAC      ,CU,U,R,S24A,SAC      
CUURS24ASACL1    ,CU,U,R,S24A,SACL1    
CUURS24ASACL11   ,CU,U,R,S24A,SACL11   
CUURS24ASAD      ,CU,U,R,S24A,SAD      
CUURS24ASAE      ,CU,U,R,S24A,SAE      
CUURS24ASAEC     ,CU,U,R,S24A,SAEC     
CUURS24ASAES     ,CU,U,R,S24A,SAES     
CUURS24ASAF      ,CU,U,R,S24A,SAF      
CUURS24ASAF1     ,CU,U,R,S24A,SAF1     
CUURS24ASAF11    ,CU,U,R,S24A,SAF11    
CUURS24ASAF111   ,CU,U,R,S24A,SAF111   
CUURS24ASAF112   ,CU,U,R,S24A,SAF112   
CUURS24ASAF113   ,CU,U,R,S24A,SAF113   
CUURS24ASAF114   ,CU,U,R,S24A,SAF114   
CUURS24ASAF115   ,CU,U,R,S24A,SAF115   
CUURS24ASAF116   ,CU,U,R,S24A,SAF116   
CUURS24ASAG      ,CU,U,R,S24A,SAG      
CUURS24ASAGC     ,CU,U,R,S24A,SAGC     
CUURS24ASAGS     ,CU,U,R,S24A,SAGS     
CUURS24ASAH      ,CU,U,R,S24A,SAH      
CUURS24ASAH1     ,CU,U,R,S24A,SAH1     
CUURS24ASAH2     ,CU,U,R,S24A,SAH2     
CUURS24ASAH21    ,CU,U,R,S24A,SAH21    
CUURS24ASAH3     ,CU,U,R,S24A,SAH3     
CUURS24ASAH31    ,CU,U,R,S24A,SAH31    
CUURS24ASAM      ,CU,U,R,S24A,SAM      
CUURS24ASAN      ,CU,U,R,S24A,SAN      
CUURS24ASANL1    ,CU,U,R,S24A,SANL1    
CUURS24ASANL11   ,CU,U,R,S24A,SANL11   
CUURS24ASAR      ,CU,U,R,S24A,SAR      
CUURS24ASAS      ,CU,U,R,S24A,SAS      
CUURS24ASASL2RS  ,CU,U,R,S24A,SASL2RS  
CUURS24ASASL5    ,CU,U,R,S24A,SASL5    
CUURS24ASAT      ,CU,U,R,S24A,SAT      
CUURS24ASAT1     ,CU,U,R,S24A,SAT1     
CUURS24ASATCLTB  ,CU,U,R,S24A,SATCLTB  
CUURS24ASEEB     ,CU,U,R,S24A,SEEB     
CUURS24ASEFJ     ,CU,U,R,S24A,SEFJ     
CUURS24ASEFV     ,CU,U,R,S24A,SEFV     
CUURS24ASEHA     ,CU,U,R,S24A,SEHA     
CUURS24ASEHC     ,CU,U,R,S24A,SEHC     
CUURS24ASEHC01   ,CU,U,R,S24A,SEHC01   
CUURS24ASEHF     ,CU,U,R,S24A,SEHF     
CUURS24ASEHF01   ,CU,U,R,S24A,SEHF01   
CUURS24ASEHF02   ,CU,U,R,S24A,SEHF02   
CUURS24ASETA     ,CU,U,R,S24A,SETA     
CUURS24ASETA01   ,CU,U,R,S24A,SETA01   
CUURS24ASETA02   ,CU,U,R,S24A,SETA02   
CUURS24ASETB     ,CU,U,R,S24A,SETB     
CUURS24ASETB01   ,CU,U,R,S24A,SETB01   
CUURS24ASETE     ,CU,U,R,S24A,SETE     
CUURS24ASS47014  ,CU,U,R,S24A,SS47014  
CUURS24ASS47015  ,CU,U,R,S24A,SS47015  
CUURS24ASS47016  ,CU,U,R,S24A,SS47016  
CUURS24BAA0      ,CU,U,R,S24B,AA0      
CUURS24BSA0      ,CU,U,R,S24B,SA0      
CUURS24BSA0E     ,CU,U,R,S24B,SA0E     
CUURS24BSA0L1E   ,CU,U,R,S24B,SA0L1E   
CUURS24BSA0L2    ,CU,U,R,S24B,SA0L2    
CUURS24BSA0L5    ,CU,U,R,S24B,SA0L5    
CUURS24BSA0LE    ,CU,U,R,S24B,SA0LE    
CUURS24BSAA      ,CU,U,R,S24B,SAA      
CUURS24BSAC      ,CU,U,R,S24B,SAC      
CUURS24BSACL1    ,CU,U,R,S24B,SACL1    
CUURS24BSACL11   ,CU,U,R,S24B,SACL11   
CUURS24BSAD      ,CU,U,R,S24B,SAD      
CUURS24BSAE      ,CU,U,R,S24B,SAE      
CUURS24BSAEC     ,CU,U,R,S24B,SAEC     
CUURS24BSAES     ,CU,U,R,S24B,SAES     
CUURS24BSAF      ,CU,U,R,S24B,SAF      
CUURS24BSAF1     ,CU,U,R,S24B,SAF1     
CUURS24BSAF11    ,CU,U,R,S24B,SAF11    
CUURS24BSAF111   ,CU,U,R,S24B,SAF111   
CUURS24BSAF112   ,CU,U,R,S24B,SAF112   
CUURS24BSAF113   ,CU,U,R,S24B,SAF113   
CUURS24BSAF114   ,CU,U,R,S24B,SAF114   
CUURS24BSAF115   ,CU,U,R,S24B,SAF115   
CUURS24BSAF116   ,CU,U,R,S24B,SAF116   
CUURS24BSAG      ,CU,U,R,S24B,SAG      
CUURS24BSAGC     ,CU,U,R,S24B,SAGC     
CUURS24BSAGS     ,CU,U,R,S24B,SAGS     
CUURS24BSAH      ,CU,U,R,S24B,SAH      
CUURS24BSAH1     ,CU,U,R,S24B,SAH1     
CUURS24BSAH2     ,CU,U,R,S24B,SAH2     
CUURS24BSAH21    ,CU,U,R,S24B,SAH21    
CUURS24BSAH3     ,CU,U,R,S24B,SAH3     
CUURS24BSAH31    ,CU,U,R,S24B,SAH31    
CUURS24BSAM      ,CU,U,R,S24B,SAM      
CUURS24BSAN      ,CU,U,R,S24B,SAN      
CUURS24BSANL1    ,CU,U,R,S24B,SANL1    
CUURS24BSANL11   ,CU,U,R,S24B,SANL11   
CUURS24BSAR      ,CU,U,R,S24B,SAR      
CUURS24BSAS      ,CU,U,R,S24B,SAS      
CUURS24BSASL2RS  ,CU,U,R,S24B,SASL2RS  
CUURS24BSASL5    ,CU,U,R,S24B,SASL5    
CUURS24BSAT      ,CU,U,R,S24B,SAT      
CUURS24BSAT1     ,CU,U,R,S24B,SAT1     
CUURS24BSATCLTB  ,CU,U,R,S24B,SATCLTB  
CUURS24BSEEB     ,CU,U,R,S24B,SEEB     
CUURS24BSEFJ     ,CU,U,R,S24B,SEFJ     
CUURS24BSEFV     ,CU,U,R,S24B,SEFV     
CUURS24BSEHA     ,CU,U,R,S24B,SEHA     
CUURS24BSEHC     ,CU,U,R,S24B,SEHC     
CUURS24BSEHC01   ,CU,U,R,S24B,SEHC01   
CUURS24BSEHF     ,CU,U,R,S24B,SEHF     
CUURS24BSEHF01   ,CU,U,R,S24B,SEHF01   
CUURS24BSEHF02   ,CU,U,R,S24B,SEHF02   
CUURS24BSETA     ,CU,U,R,S24B,SETA     
CUURS24BSETA01   ,CU,U,R,S24B,SETA01   
CUURS24BSETA02   ,CU,U,R,S24B,SETA02   
CUURS24BSETB     ,CU,U,R,S24B,SETB     
CUURS24BSETB01   ,CU,U,R,S24B,SETB01   
CUURS24BSETE     ,CU,U,R,S24B,SETE     
CUURS24BSS47014  ,CU,U,R,S24B,SS47014  
CUURS24BSS47015  ,CU,U,R,S24B,SS47015  
CUURS24BSS47016  ,CU,U,R,S24B,SS47016  
CUURS300AA0      ,CU,U,R,S300,AA0      
CUURS300SA0      ,CU,U,R,S300,SA0      
CUURS300SA0E     ,CU,U,R,S300,SA0E     
CUURS300SA0L1E   ,CU,U,R,S300,SA0L1E   
CUURS300SA0L2    ,CU,U,R,S300,SA0L2    
CUURS300SA0L5    ,CU,U,R,S300,SA0L5    
CUURS300SA0LE    ,CU,U,R,S300,SA0LE    
CUURS300SAA      ,CU,U,R,S300,SAA      
CUURS300SAC      ,CU,U,R,S300,SAC      
CUURS300SACL1    ,CU,U,R,S300,SACL1    
CUURS300SACL11   ,CU,U,R,S300,SACL11   
CUURS300SAD      ,CU,U,R,S300,SAD      
CUURS300SAE      ,CU,U,R,S300,SAE      
CUURS300SAEC     ,CU,U,R,S300,SAEC     
CUURS300SAES     ,CU,U,R,S300,SAES     
CUURS300SAF      ,CU,U,R,S300,SAF      
CUURS300SAF1     ,CU,U,R,S300,SAF1     
CUURS300SAF11    ,CU,U,R,S300,SAF11    
CUURS300SAF111   ,CU,U,R,S300,SAF111   
CUURS300SAF112   ,CU,U,R,S300,SAF112   
CUURS300SAF113   ,CU,U,R,S300,SAF113   
CUURS300SAF114   ,CU,U,R,S300,SAF114   
CUURS300SAF115   ,CU,U,R,S300,SAF115   
CUURS300SAF116   ,CU,U,R,S300,SAF116   
CUURS300SAG      ,CU,U,R,S300,SAG      
CUURS300SAGC     ,CU,U,R,S300,SAGC     
CUURS300SAGS     ,CU,U,R,S300,SAGS     
CUURS300SAH      ,CU,U,R,S300,SAH      
CUURS300SAH1     ,CU,U,R,S300,SAH1     
CUURS300SAH2     ,CU,U,R,S300,SAH2     
CUURS300SAH21    ,CU,U,R,S300,SAH21    
CUURS300SAH3     ,CU,U,R,S300,SAH3     
CUURS300SAH31    ,CU,U,R,S300,SAH31    
CUURS300SAM      ,CU,U,R,S300,SAM      
CUURS300SAN      ,CU,U,R,S300,SAN      
CUURS300SANL1    ,CU,U,R,S300,SANL1    
CUURS300SANL11   ,CU,U,R,S300,SANL11   
CUURS300SAR      ,CU,U,R,S300,SAR      
CUURS300SAS      ,CU,U,R,S300,SAS      
CUURS300SASL2RS  ,CU,U,R,S300,SASL2RS  
CUURS300SASL5    ,CU,U,R,S300,SASL5    
CUURS300SAT      ,CU,U,R,S300,SAT      
CUURS300SAT1     ,CU,U,R,S300,SAT1     
CUURS300SATCLTB  ,CU,U,R,S300,SATCLTB  
CUURS300SEEB     ,CU,U,R,S300,SEEB     
CUURS300SEFJ     ,CU,U,R,S300,SEFJ     
CUURS300SEFV     ,CU,U,R,S300,SEFV     
CUURS300SEHA     ,CU,U,R,S300,SEHA     
CUURS300SEHC     ,CU,U,R,S300,SEHC     
CUURS300SEHC01   ,CU,U,R,S300,SEHC01   
CUURS300SEHF     ,CU,U,R,S300,SEHF     
CUURS300SEHF01   ,CU,U,R,S300,SEHF01   
CUURS300SEHF02   ,CU,U,R,S300,SEHF02   
CUURS300SETA     ,CU,U,R,S300,SETA     
CUURS300SETA01   ,CU,U,R,S300,SETA01   
CUURS300SETA02   ,CU,U,R,S300,SETA02   
CUURS300SETB     ,CU,U,R,S300,SETB     
CUURS300SETB01   ,CU,U,R,S300,SETB01   
CUURS300SETE     ,CU,U,R,S300,SETE     
CUURS300SS47014  ,CU,U,R,S300,SS47014  
CUURS300SS47015  ,CU,U,R,S300,SS47015  
CUURS300SS47016  ,CU,U,R,S300,SS47016  
CUURS35AAA0      ,CU,U,R,S35A,AA0      
CUURS35ASA0      ,CU,U,R,S35A,SA0      
CUURS35ASA0E     ,CU,U,R,S35A,SA0E     
CUURS35ASA0L1E   ,CU,U,R,S35A,SA0L1E   
CUURS35ASA0L2    ,CU,U,R,S35A,SA0L2    
CUURS35ASA0L5    ,CU,U,R,S35A,SA0L5    
CUURS35ASA0LE    ,CU,U,R,S35A,SA0LE    
CUURS35ASAA      ,CU,U,R,S35A,SAA      
CUURS35ASAC      ,CU,U,R,S35A,SAC      
CUURS35ASACL1    ,CU,U,R,S35A,SACL1    
CUURS35ASACL11   ,CU,U,R,S35A,SACL11   
CUURS35ASAD      ,CU,U,R,S35A,SAD      
CUURS35ASAE      ,CU,U,R,S35A,SAE      
CUURS35ASAEC     ,CU,U,R,S35A,SAEC     
CUURS35ASAES     ,CU,U,R,S35A,SAES     
CUURS35ASAF      ,CU,U,R,S35A,SAF      
CUURS35ASAF1     ,CU,U,R,S35A,SAF1     
CUURS35ASAF11    ,CU,U,R,S35A,SAF11    
CUURS35ASAF111   ,CU,U,R,S35A,SAF111   
CUURS35ASAF112   ,CU,U,R,S35A,SAF112   
CUURS35ASAF113   ,CU,U,R,S35A,SAF113   
CUURS35ASAF114   ,CU,U,R,S35A,SAF114   
CUURS35ASAF115   ,CU,U,R,S35A,SAF115   
CUURS35ASAF116   ,CU,U,R,S35A,SAF116   
CUURS35ASAG      ,CU,U,R,S35A,SAG      
CUURS35ASAGC     ,CU,U,R,S35A,SAGC     
CUURS35ASAGS     ,CU,U,R,S35A,SAGS     
CUURS35ASAH      ,CU,U,R,S35A,SAH      
CUURS35ASAH1     ,CU,U,R,S35A,SAH1     
CUURS35ASAH2     ,CU,U,R,S35A,SAH2     
CUURS35ASAH21    ,CU,U,R,S35A,SAH21    
CUURS35ASAH3     ,CU,U,R,S35A,SAH3     
CUURS35ASAH31    ,CU,U,R,S35A,SAH31    
CUURS35ASAM      ,CU,U,R,S35A,SAM      
CUURS35ASAN      ,CU,U,R,S35A,SAN      
CUURS35ASANL1    ,CU,U,R,S35A,SANL1    
CUURS35ASANL11   ,CU,U,R,S35A,SANL11   
CUURS35ASAR      ,CU,U,R,S35A,SAR      
CUURS35ASAS      ,CU,U,R,S35A,SAS      
CUURS35ASASL2RS  ,CU,U,R,S35A,SASL2RS  
CUURS35ASASL5    ,CU,U,R,S35A,SASL5    
CUURS35ASAT      ,CU,U,R,S35A,SAT      
CUURS35ASAT1     ,CU,U,R,S35A,SAT1     
CUURS35ASATCLTB  ,CU,U,R,S35A,SATCLTB  
CUURS35ASEEB     ,CU,U,R,S35A,SEEB     
CUURS35ASEFJ     ,CU,U,R,S35A,SEFJ     
CUURS35ASEFV     ,CU,U,R,S35A,SEFV     
CUURS35ASEHA     ,CU,U,R,S35A,SEHA     
CUURS35ASEHC     ,CU,U,R,S35A,SEHC     
CUURS35ASEHC01   ,CU,U,R,S35A,SEHC01   
CUURS35ASEHF     ,CU,U,R,S35A,SEHF     
CUURS35ASEHF01   ,CU,U,R,S35A,SEHF01   
CUURS35ASEHF02   ,CU,U,R,S35A,SEHF02   
CUURS35ASETA     ,CU,U,R,S35A,SETA     
CUURS35ASETA01   ,CU,U,R,S35A,SETA01   
CUURS35ASETA02   ,CU,U,R,S35A,SETA02   
CUURS35ASETB     ,CU,U,R,S35A,SETB     
CUURS35ASETB01   ,CU,U,R,S35A,SETB01   
CUURS35ASETE     ,CU,U,R,S35A,SETE     
CUURS35ASS47014  ,CU,U,R,S35A,SS47014  
CUURS35ASS47015  ,CU,U,R,S35A,SS47015  
CUURS35ASS47016  ,CU,U,R,S35A,SS47016  
CUURS35BAA0      ,CU,U,R,S35B,AA0      
CUURS35BSA0      ,CU,U,R,S35B,SA0      
CUURS35BSA0E     ,CU,U,R,S35B,SA0E     
CUURS35BSA0L1E   ,CU,U,R,S35B,SA0L1E   
CUURS35BSA0L2    ,CU,U,R,S35B,SA0L2    
CUURS35BSA0L5    ,CU,U,R,S35B,SA0L5    
CUURS35BSA0LE    ,CU,U,R,S35B,SA0LE    
CUURS35BSAA      ,CU,U,R,S35B,SAA      
CUURS35BSAC      ,CU,U,R,S35B,SAC      
CUURS35BSACL1    ,CU,U,R,S35B,SACL1    
CUURS35BSACL11   ,CU,U,R,S35B,SACL11   
CUURS35BSAD      ,CU,U,R,S35B,SAD      
CUURS35BSAE      ,CU,U,R,S35B,SAE      
CUURS35BSAEC     ,CU,U,R,S35B,SAEC     
CUURS35BSAES     ,CU,U,R,S35B,SAES     
CUURS35BSAF      ,CU,U,R,S35B,SAF      
CUURS35BSAF1     ,CU,U,R,S35B,SAF1     
CUURS35BSAF11    ,CU,U,R,S35B,SAF11    
CUURS35BSAF111   ,CU,U,R,S35B,SAF111   
CUURS35BSAF112   ,CU,U,R,S35B,SAF112   
